,path,size,sensor,eye,id_number,gender
4230,../NDIRIS_240x20/LG4000/right/NormalizedImages/05344d89_imno.bmp,240x20,LG4000,right,5344,0
4231,../NDIRIS_240x20/LG4000/right/NormalizedImages/05954d49_imno.bmp,240x20,LG4000,right,5954,0
4232,../NDIRIS_240x20/LG4000/right/NormalizedImages/06091d156_imno.bmp,240x20,LG4000,right,6091,0
4233,../NDIRIS_240x20/LG4000/right/NormalizedImages/05624d126_imno.bmp,240x20,LG4000,right,5624,1
4234,../NDIRIS_240x20/LG4000/right/NormalizedImages/05658d32_imno.bmp,240x20,LG4000,right,5658,1
4235,../NDIRIS_240x20/LG4000/right/NormalizedImages/05415d587_imno.bmp,240x20,LG4000,right,5415,0
4236,../NDIRIS_240x20/LG4000/right/NormalizedImages/05734d174_imno.bmp,240x20,LG4000,right,5734,1
4237,../NDIRIS_240x20/LG4000/right/NormalizedImages/05379d336_imno.bmp,240x20,LG4000,right,5379,1
4238,../NDIRIS_240x20/LG4000/right/NormalizedImages/06061d86_imno.bmp,240x20,LG4000,right,6061,0
4239,../NDIRIS_240x20/LG4000/right/NormalizedImages/04385d2218_imno.bmp,240x20,LG4000,right,4385,0
4240,../NDIRIS_240x20/LG4000/right/NormalizedImages/05819d197_imno.bmp,240x20,LG4000,right,5819,0
4241,../NDIRIS_240x20/LG4000/right/NormalizedImages/05310d570_imno.bmp,240x20,LG4000,right,5310,1
4242,../NDIRIS_240x20/LG4000/right/NormalizedImages/05490d245_imno.bmp,240x20,LG4000,right,5490,0
4243,../NDIRIS_240x20/LG4000/right/NormalizedImages/05293d115_imno.bmp,240x20,LG4000,right,5293,1
4244,../NDIRIS_240x20/LG4000/right/NormalizedImages/05518d264_imno.bmp,240x20,LG4000,right,5518,0
4245,../NDIRIS_240x20/LG4000/right/NormalizedImages/05232d426_imno.bmp,240x20,LG4000,right,5232,1
4246,../NDIRIS_240x20/LG4000/right/NormalizedImages/06030d102_imno.bmp,240x20,LG4000,right,6030,1
4247,../NDIRIS_240x20/LG4000/right/NormalizedImages/05740d253_imno.bmp,240x20,LG4000,right,5740,1
4248,../NDIRIS_240x20/LG4000/right/NormalizedImages/05805d74_imno.bmp,240x20,LG4000,right,5805,1
4249,../NDIRIS_240x20/LG4000/right/NormalizedImages/05293d555_imno.bmp,240x20,LG4000,right,5293,1
4250,../NDIRIS_240x20/LG4000/right/NormalizedImages/06071d55_imno.bmp,240x20,LG4000,right,6071,1
4251,../NDIRIS_240x20/LG4000/right/NormalizedImages/05233d386_imno.bmp,240x20,LG4000,right,5233,1
4252,../NDIRIS_240x20/LG4000/right/NormalizedImages/05445d215_imno.bmp,240x20,LG4000,right,5445,1
4253,../NDIRIS_240x20/LG4000/right/NormalizedImages/05297d32_imno.bmp,240x20,LG4000,right,5297,1
4254,../NDIRIS_240x20/LG4000/right/NormalizedImages/05445d70_imno.bmp,240x20,LG4000,right,5445,1
4255,../NDIRIS_240x20/LG4000/right/NormalizedImages/06085d43_imno.bmp,240x20,LG4000,right,6085,0
4256,../NDIRIS_240x20/LG4000/right/NormalizedImages/06200d32_imno.bmp,240x20,LG4000,right,6200,0
4257,../NDIRIS_240x20/LG4000/right/NormalizedImages/05659d280_imno.bmp,240x20,LG4000,right,5659,1
4258,../NDIRIS_240x20/LG4000/right/NormalizedImages/05033d1106_imno.bmp,240x20,LG4000,right,5033,1
4259,../NDIRIS_240x20/LG4000/right/NormalizedImages/05705d594_imno.bmp,240x20,LG4000,right,5705,0
4260,../NDIRIS_240x20/LG4000/right/NormalizedImages/05545d28_imno.bmp,240x20,LG4000,right,5545,1
4261,../NDIRIS_240x20/LG4000/right/NormalizedImages/05562d67_imno.bmp,240x20,LG4000,right,5562,0
4262,../NDIRIS_240x20/LG4000/right/NormalizedImages/06122d32_imno.bmp,240x20,LG4000,right,6122,1
4263,../NDIRIS_240x20/LG4000/right/NormalizedImages/05881d78_imno.bmp,240x20,LG4000,right,5881,1
4264,../NDIRIS_240x20/LG4000/right/NormalizedImages/05525d30_imno.bmp,240x20,LG4000,right,5525,0
4265,../NDIRIS_240x20/LG4000/right/NormalizedImages/05629d100_imno.bmp,240x20,LG4000,right,5629,0
4266,../NDIRIS_240x20/LG4000/right/NormalizedImages/05244d423_imno.bmp,240x20,LG4000,right,5244,1
4267,../NDIRIS_240x20/LG4000/right/NormalizedImages/05463d944_imno.bmp,240x20,LG4000,right,5463,0
4268,../NDIRIS_240x20/LG4000/right/NormalizedImages/05317d529_imno.bmp,240x20,LG4000,right,5317,1
4269,../NDIRIS_240x20/LG4000/right/NormalizedImages/06005d167_imno.bmp,240x20,LG4000,right,6005,1
4270,../NDIRIS_240x20/LG4000/right/NormalizedImages/05369d32_imno.bmp,240x20,LG4000,right,5369,0
4271,../NDIRIS_240x20/LG4000/right/NormalizedImages/04394d2305_imno.bmp,240x20,LG4000,right,4394,0
4272,../NDIRIS_240x20/LG4000/right/NormalizedImages/05708d133_imno.bmp,240x20,LG4000,right,5708,1
4273,../NDIRIS_240x20/LG4000/right/NormalizedImages/05833d453_imno.bmp,240x20,LG4000,right,5833,1
4274,../NDIRIS_240x20/LG4000/right/NormalizedImages/05324d154_imno.bmp,240x20,LG4000,right,5324,1
4275,../NDIRIS_240x20/LG4000/right/NormalizedImages/05597d365_imno.bmp,240x20,LG4000,right,5597,0
4276,../NDIRIS_240x20/LG4000/right/NormalizedImages/05304d603_imno.bmp,240x20,LG4000,right,5304,0
4277,../NDIRIS_240x20/LG4000/right/NormalizedImages/05304d215_imno.bmp,240x20,LG4000,right,5304,0
4278,../NDIRIS_240x20/LG4000/right/NormalizedImages/05369d128_imno.bmp,240x20,LG4000,right,5369,0
4279,../NDIRIS_240x20/LG4000/right/NormalizedImages/06206d36_imno.bmp,240x20,LG4000,right,6206,0
4280,../NDIRIS_240x20/LG4000/right/NormalizedImages/05484d69_imno.bmp,240x20,LG4000,right,5484,0
4281,../NDIRIS_240x20/LG4000/right/NormalizedImages/05456d500_imno.bmp,240x20,LG4000,right,5456,0
4282,../NDIRIS_240x20/LG4000/right/NormalizedImages/05308d495_imno.bmp,240x20,LG4000,right,5308,1
4283,../NDIRIS_240x20/LG4000/right/NormalizedImages/05708d386_imno.bmp,240x20,LG4000,right,5708,1
4284,../NDIRIS_240x20/LG4000/right/NormalizedImages/05033d1261_imno.bmp,240x20,LG4000,right,5033,1
4285,../NDIRIS_240x20/LG4000/right/NormalizedImages/05724d128_imno.bmp,240x20,LG4000,right,5724,0
4286,../NDIRIS_240x20/LG4000/right/NormalizedImages/05730d26_imno.bmp,240x20,LG4000,right,5730,1
4287,../NDIRIS_240x20/LG4000/right/NormalizedImages/05923d376_imno.bmp,240x20,LG4000,right,5923,1
4288,../NDIRIS_240x20/LG4000/right/NormalizedImages/06071d89_imno.bmp,240x20,LG4000,right,6071,1
4289,../NDIRIS_240x20/LG4000/right/NormalizedImages/05619d449_imno.bmp,240x20,LG4000,right,5619,0
4290,../NDIRIS_240x20/LG4000/right/NormalizedImages/05501d94_imno.bmp,240x20,LG4000,right,5501,0
4291,../NDIRIS_240x20/LG4000/right/NormalizedImages/05795d86_imno.bmp,240x20,LG4000,right,5795,0
4292,../NDIRIS_240x20/LG4000/right/NormalizedImages/05409d449_imno.bmp,240x20,LG4000,right,5409,0
4293,../NDIRIS_240x20/LG4000/right/NormalizedImages/06023d118_imno.bmp,240x20,LG4000,right,6023,0
4294,../NDIRIS_240x20/LG4000/right/NormalizedImages/05705d530_imno.bmp,240x20,LG4000,right,5705,0
4295,../NDIRIS_240x20/LG4000/right/NormalizedImages/05442d137_imno.bmp,240x20,LG4000,right,5442,1
4296,../NDIRIS_240x20/LG4000/right/NormalizedImages/05805d83_imno.bmp,240x20,LG4000,right,5805,1
4297,../NDIRIS_240x20/LG4000/right/NormalizedImages/06211d36_imno.bmp,240x20,LG4000,right,6211,1
4298,../NDIRIS_240x20/LG4000/right/NormalizedImages/05954d122_imno.bmp,240x20,LG4000,right,5954,0
4299,../NDIRIS_240x20/LG4000/right/NormalizedImages/05555d811_imno.bmp,240x20,LG4000,right,5555,1
4300,../NDIRIS_240x20/LG4000/right/NormalizedImages/05670d453_imno.bmp,240x20,LG4000,right,5670,1
4301,../NDIRIS_240x20/LG4000/right/NormalizedImages/06016d178_imno.bmp,240x20,LG4000,right,6016,1
4302,../NDIRIS_240x20/LG4000/right/NormalizedImages/06065d88_imno.bmp,240x20,LG4000,right,6065,0
4303,../NDIRIS_240x20/LG4000/right/NormalizedImages/05033d859_imno.bmp,240x20,LG4000,right,5033,1
4304,../NDIRIS_240x20/LG4000/right/NormalizedImages/05308d359_imno.bmp,240x20,LG4000,right,5308,1
4305,../NDIRIS_240x20/LG4000/right/NormalizedImages/06108d154_imno.bmp,240x20,LG4000,right,6108,1
4306,../NDIRIS_240x20/LG4000/right/NormalizedImages/05450d953_imno.bmp,240x20,LG4000,right,5450,1
4307,../NDIRIS_240x20/LG4000/right/NormalizedImages/05731d106_imno.bmp,240x20,LG4000,right,5731,0
4308,../NDIRIS_240x20/LG4000/right/NormalizedImages/05618d435_imno.bmp,240x20,LG4000,right,5618,1
4309,../NDIRIS_240x20/LG4000/right/NormalizedImages/05513d192_imno.bmp,240x20,LG4000,right,5513,1
4310,../NDIRIS_240x20/LG4000/right/NormalizedImages/06052d94_imno.bmp,240x20,LG4000,right,6052,1
4311,../NDIRIS_240x20/LG4000/right/NormalizedImages/05460d79_imno.bmp,240x20,LG4000,right,5460,1
4312,../NDIRIS_240x20/LG4000/right/NormalizedImages/05531d121_imno.bmp,240x20,LG4000,right,5531,1
4313,../NDIRIS_240x20/LG4000/right/NormalizedImages/05493d64_imno.bmp,240x20,LG4000,right,5493,1
4314,../NDIRIS_240x20/LG4000/right/NormalizedImages/05408d316_imno.bmp,240x20,LG4000,right,5408,1
4315,../NDIRIS_240x20/LG4000/right/NormalizedImages/05668d602_imno.bmp,240x20,LG4000,right,5668,1
4316,../NDIRIS_240x20/LG4000/right/NormalizedImages/05694d183_imno.bmp,240x20,LG4000,right,5694,0
4317,../NDIRIS_240x20/LG4000/right/NormalizedImages/05895d89_imno.bmp,240x20,LG4000,right,5895,1
4318,../NDIRIS_240x20/LG4000/right/NormalizedImages/05895d57_imno.bmp,240x20,LG4000,right,5895,1
4319,../NDIRIS_240x20/LG4000/right/NormalizedImages/05721d61_imno.bmp,240x20,LG4000,right,5721,0
4320,../NDIRIS_240x20/LG4000/right/NormalizedImages/05314d339_imno.bmp,240x20,LG4000,right,5314,1
4321,../NDIRIS_240x20/LG4000/right/NormalizedImages/06026d230_imno.bmp,240x20,LG4000,right,6026,1
4322,../NDIRIS_240x20/LG4000/right/NormalizedImages/04385d1506_imno.bmp,240x20,LG4000,right,4385,0
4323,../NDIRIS_240x20/LG4000/right/NormalizedImages/05932d21_imno.bmp,240x20,LG4000,right,5932,1
4324,../NDIRIS_240x20/LG4000/right/NormalizedImages/05993d133_imno.bmp,240x20,LG4000,right,5993,1
4325,../NDIRIS_240x20/LG4000/right/NormalizedImages/05881d149_imno.bmp,240x20,LG4000,right,5881,1
4326,../NDIRIS_240x20/LG4000/right/NormalizedImages/05512d556_imno.bmp,240x20,LG4000,right,5512,0
4327,../NDIRIS_240x20/LG4000/right/NormalizedImages/06206d4_imno.bmp,240x20,LG4000,right,6206,0
4328,../NDIRIS_240x20/LG4000/right/NormalizedImages/05493d373_imno.bmp,240x20,LG4000,right,5493,1
4329,../NDIRIS_240x20/LG4000/right/NormalizedImages/05490d216_imno.bmp,240x20,LG4000,right,5490,0
4330,../NDIRIS_240x20/LG4000/right/NormalizedImages/05015d743_imno.bmp,240x20,LG4000,right,5015,1
4331,../NDIRIS_240x20/LG4000/right/NormalizedImages/05517d96_imno.bmp,240x20,LG4000,right,5517,1
4332,../NDIRIS_240x20/LG4000/right/NormalizedImages/05406d137_imno.bmp,240x20,LG4000,right,5406,1
4333,../NDIRIS_240x20/LG4000/right/NormalizedImages/06225d32_imno.bmp,240x20,LG4000,right,6225,0
4334,../NDIRIS_240x20/LG4000/right/NormalizedImages/06059d121_imno.bmp,240x20,LG4000,right,6059,0
4335,../NDIRIS_240x20/LG4000/right/NormalizedImages/05751d465_imno.bmp,240x20,LG4000,right,5751,1
4336,../NDIRIS_240x20/LG4000/right/NormalizedImages/06079d115_imno.bmp,240x20,LG4000,right,6079,0
4337,../NDIRIS_240x20/LG4000/right/NormalizedImages/05713d178_imno.bmp,240x20,LG4000,right,5713,1
4338,../NDIRIS_240x20/LG4000/right/NormalizedImages/05628d57_imno.bmp,240x20,LG4000,right,5628,1
4339,../NDIRIS_240x20/LG4000/right/NormalizedImages/06118d153_imno.bmp,240x20,LG4000,right,6118,0
4340,../NDIRIS_240x20/LG4000/right/NormalizedImages/06030d59_imno.bmp,240x20,LG4000,right,6030,1
4341,../NDIRIS_240x20/LG4000/right/NormalizedImages/05879d75_imno.bmp,240x20,LG4000,right,5879,0
4342,../NDIRIS_240x20/LG4000/right/NormalizedImages/06116d4_imno.bmp,240x20,LG4000,right,6116,1
4343,../NDIRIS_240x20/LG4000/right/NormalizedImages/05819d141_imno.bmp,240x20,LG4000,right,5819,0
4344,../NDIRIS_240x20/LG4000/right/NormalizedImages/05450d140_imno.bmp,240x20,LG4000,right,5450,1
4345,../NDIRIS_240x20/LG4000/right/NormalizedImages/05310d453_imno.bmp,240x20,LG4000,right,5310,1
4346,../NDIRIS_240x20/LG4000/right/NormalizedImages/05663d738_imno.bmp,240x20,LG4000,right,5663,1
4347,../NDIRIS_240x20/LG4000/right/NormalizedImages/05924d120_imno.bmp,240x20,LG4000,right,5924,1
4348,../NDIRIS_240x20/LG4000/right/NormalizedImages/05637d94_imno.bmp,240x20,LG4000,right,5637,1
4349,../NDIRIS_240x20/LG4000/right/NormalizedImages/05463d457_imno.bmp,240x20,LG4000,right,5463,0
4350,../NDIRIS_240x20/LG4000/right/NormalizedImages/05344d184_imno.bmp,240x20,LG4000,right,5344,0
4351,../NDIRIS_240x20/LG4000/right/NormalizedImages/05597d253_imno.bmp,240x20,LG4000,right,5597,0
4352,../NDIRIS_240x20/LG4000/right/NormalizedImages/05713d6_imno.bmp,240x20,LG4000,right,5713,1
4353,../NDIRIS_240x20/LG4000/right/NormalizedImages/05623d34_imno.bmp,240x20,LG4000,right,5623,0
4354,../NDIRIS_240x20/LG4000/right/NormalizedImages/05294d233_imno.bmp,240x20,LG4000,right,5294,1
4355,../NDIRIS_240x20/LG4000/right/NormalizedImages/06013d169_imno.bmp,240x20,LG4000,right,6013,1
4356,../NDIRIS_240x20/LG4000/right/NormalizedImages/05831d603_imno.bmp,240x20,LG4000,right,5831,0
4357,../NDIRIS_240x20/LG4000/right/NormalizedImages/05661d262_imno.bmp,240x20,LG4000,right,5661,0
4358,../NDIRIS_240x20/LG4000/right/NormalizedImages/05601d464_imno.bmp,240x20,LG4000,right,5601,1
4359,../NDIRIS_240x20/LG4000/right/NormalizedImages/05764d517_imno.bmp,240x20,LG4000,right,5764,1
4360,../NDIRIS_240x20/LG4000/right/NormalizedImages/05673d347_imno.bmp,240x20,LG4000,right,5673,0
4361,../NDIRIS_240x20/LG4000/right/NormalizedImages/05618d730_imno.bmp,240x20,LG4000,right,5618,1
4362,../NDIRIS_240x20/LG4000/right/NormalizedImages/06101d164_imno.bmp,240x20,LG4000,right,6101,1
4363,../NDIRIS_240x20/LG4000/right/NormalizedImages/05963d31_imno.bmp,240x20,LG4000,right,5963,1
4364,../NDIRIS_240x20/LG4000/right/NormalizedImages/05244d846_imno.bmp,240x20,LG4000,right,5244,1
4365,../NDIRIS_240x20/LG4000/right/NormalizedImages/05439d186_imno.bmp,240x20,LG4000,right,5439,1
4366,../NDIRIS_240x20/LG4000/right/NormalizedImages/06040d123_imno.bmp,240x20,LG4000,right,6040,0
4367,../NDIRIS_240x20/LG4000/right/NormalizedImages/05630d358_imno.bmp,240x20,LG4000,right,5630,0
4368,../NDIRIS_240x20/LG4000/right/NormalizedImages/05899d75_imno.bmp,240x20,LG4000,right,5899,1
4369,../NDIRIS_240x20/LG4000/right/NormalizedImages/05881d183_imno.bmp,240x20,LG4000,right,5881,1
4370,../NDIRIS_240x20/LG4000/right/NormalizedImages/05868d461_imno.bmp,240x20,LG4000,right,5868,1
4371,../NDIRIS_240x20/LG4000/right/NormalizedImages/05306d129_imno.bmp,240x20,LG4000,right,5306,1
4372,../NDIRIS_240x20/LG4000/right/NormalizedImages/05463d606_imno.bmp,240x20,LG4000,right,5463,0
4373,../NDIRIS_240x20/LG4000/right/NormalizedImages/05663d634_imno.bmp,240x20,LG4000,right,5663,1
4374,../NDIRIS_240x20/LG4000/right/NormalizedImages/05559d607_imno.bmp,240x20,LG4000,right,5559,1
4375,../NDIRIS_240x20/LG4000/right/NormalizedImages/05940d33_imno.bmp,240x20,LG4000,right,5940,1
4376,../NDIRIS_240x20/LG4000/right/NormalizedImages/05497d27_imno.bmp,240x20,LG4000,right,5497,1
4377,../NDIRIS_240x20/LG4000/right/NormalizedImages/05630d296_imno.bmp,240x20,LG4000,right,5630,0
4378,../NDIRIS_240x20/LG4000/right/NormalizedImages/05724d243_imno.bmp,240x20,LG4000,right,5724,0
4379,../NDIRIS_240x20/LG4000/right/NormalizedImages/05721d333_imno.bmp,240x20,LG4000,right,5721,0
4380,../NDIRIS_240x20/LG4000/right/NormalizedImages/05248d466_imno.bmp,240x20,LG4000,right,5248,0
4381,../NDIRIS_240x20/LG4000/right/NormalizedImages/05284d707_imno.bmp,240x20,LG4000,right,5284,1
4382,../NDIRIS_240x20/LG4000/right/NormalizedImages/05541d341_imno.bmp,240x20,LG4000,right,5541,0
4383,../NDIRIS_240x20/LG4000/right/NormalizedImages/06009d168_imno.bmp,240x20,LG4000,right,6009,1
4384,../NDIRIS_240x20/LG4000/right/NormalizedImages/06101d75_imno.bmp,240x20,LG4000,right,6101,1
4385,../NDIRIS_240x20/LG4000/right/NormalizedImages/06091d124_imno.bmp,240x20,LG4000,right,6091,0
4386,../NDIRIS_240x20/LG4000/right/NormalizedImages/05565d273_imno.bmp,240x20,LG4000,right,5565,1
4387,../NDIRIS_240x20/LG4000/right/NormalizedImages/05480d126_imno.bmp,240x20,LG4000,right,5480,1
4388,../NDIRIS_240x20/LG4000/right/NormalizedImages/05730d62_imno.bmp,240x20,LG4000,right,5730,1
4389,../NDIRIS_240x20/LG4000/right/NormalizedImages/05027d428_imno.bmp,240x20,LG4000,right,5027,1
4390,../NDIRIS_240x20/LG4000/right/NormalizedImages/05484d376_imno.bmp,240x20,LG4000,right,5484,0
4391,../NDIRIS_240x20/LG4000/right/NormalizedImages/05647d67_imno.bmp,240x20,LG4000,right,5647,0
4392,../NDIRIS_240x20/LG4000/right/NormalizedImages/05530d210_imno.bmp,240x20,LG4000,right,5530,1
4393,../NDIRIS_240x20/LG4000/right/NormalizedImages/05731d277_imno.bmp,240x20,LG4000,right,5731,0
4394,../NDIRIS_240x20/LG4000/right/NormalizedImages/05603d766_imno.bmp,240x20,LG4000,right,5603,1
4395,../NDIRIS_240x20/LG4000/right/NormalizedImages/05821d111_imno.bmp,240x20,LG4000,right,5821,0
4396,../NDIRIS_240x20/LG4000/right/NormalizedImages/05408d284_imno.bmp,240x20,LG4000,right,5408,1
4397,../NDIRIS_240x20/LG4000/right/NormalizedImages/05293d233_imno.bmp,240x20,LG4000,right,5293,1
4398,../NDIRIS_240x20/LG4000/right/NormalizedImages/05432d433_imno.bmp,240x20,LG4000,right,5432,1
4399,../NDIRIS_240x20/LG4000/right/NormalizedImages/05623d311_imno.bmp,240x20,LG4000,right,5623,0
4400,../NDIRIS_240x20/LG4000/right/NormalizedImages/05626d400_imno.bmp,240x20,LG4000,right,5626,1
4401,../NDIRIS_240x20/LG4000/right/NormalizedImages/05409d779_imno.bmp,240x20,LG4000,right,5409,0
4402,../NDIRIS_240x20/LG4000/right/NormalizedImages/05520d76_imno.bmp,240x20,LG4000,right,5520,0
4403,../NDIRIS_240x20/LG4000/right/NormalizedImages/05713d275_imno.bmp,240x20,LG4000,right,5713,1
4404,../NDIRIS_240x20/LG4000/right/NormalizedImages/05691d6_imno.bmp,240x20,LG4000,right,5691,0
4405,../NDIRIS_240x20/LG4000/right/NormalizedImages/04537d1381_imno.bmp,240x20,LG4000,right,4537,1
4406,../NDIRIS_240x20/LG4000/right/NormalizedImages/06135d66_imno.bmp,240x20,LG4000,right,6135,1
4407,../NDIRIS_240x20/LG4000/right/NormalizedImages/05822d115_imno.bmp,240x20,LG4000,right,5822,1
4408,../NDIRIS_240x20/LG4000/right/NormalizedImages/05608d32_imno.bmp,240x20,LG4000,right,5608,0
4409,../NDIRIS_240x20/LG4000/right/NormalizedImages/05448d73_imno.bmp,240x20,LG4000,right,5448,1
4410,../NDIRIS_240x20/LG4000/right/NormalizedImages/06002d122_imno.bmp,240x20,LG4000,right,6002,0
4411,../NDIRIS_240x20/LG4000/right/NormalizedImages/05802d389_imno.bmp,240x20,LG4000,right,5802,1
4412,../NDIRIS_240x20/LG4000/right/NormalizedImages/04261d1538_imno.bmp,240x20,LG4000,right,4261,1
4413,../NDIRIS_240x20/LG4000/right/NormalizedImages/05857d456_imno.bmp,240x20,LG4000,right,5857,0
4414,../NDIRIS_240x20/LG4000/right/NormalizedImages/05618d523_imno.bmp,240x20,LG4000,right,5618,1
4415,../NDIRIS_240x20/LG4000/right/NormalizedImages/05637d34_imno.bmp,240x20,LG4000,right,5637,1
4416,../NDIRIS_240x20/LG4000/right/NormalizedImages/05033d889_imno.bmp,240x20,LG4000,right,5033,1
4417,../NDIRIS_240x20/LG4000/right/NormalizedImages/06035d185_imno.bmp,240x20,LG4000,right,6035,0
4418,../NDIRIS_240x20/LG4000/right/NormalizedImages/05393d60_imno.bmp,240x20,LG4000,right,5393,1
4419,../NDIRIS_240x20/LG4000/right/NormalizedImages/05779d93_imno.bmp,240x20,LG4000,right,5779,0
4420,../NDIRIS_240x20/LG4000/right/NormalizedImages/05321d171_imno.bmp,240x20,LG4000,right,5321,0
4421,../NDIRIS_240x20/LG4000/right/NormalizedImages/06003d134_imno.bmp,240x20,LG4000,right,6003,1
4422,../NDIRIS_240x20/LG4000/right/NormalizedImages/06036d180_imno.bmp,240x20,LG4000,right,6036,1
4423,../NDIRIS_240x20/LG4000/right/NormalizedImages/05760d210_imno.bmp,240x20,LG4000,right,5760,1
4424,../NDIRIS_240x20/LG4000/right/NormalizedImages/06055d47_imno.bmp,240x20,LG4000,right,6055,1
4425,../NDIRIS_240x20/LG4000/right/NormalizedImages/05746d219_imno.bmp,240x20,LG4000,right,5746,0
4426,../NDIRIS_240x20/LG4000/right/NormalizedImages/05301d306_imno.bmp,240x20,LG4000,right,5301,0
4427,../NDIRIS_240x20/LG4000/right/NormalizedImages/05708d198_imno.bmp,240x20,LG4000,right,5708,1
4428,../NDIRIS_240x20/LG4000/right/NormalizedImages/05802d81_imno.bmp,240x20,LG4000,right,5802,1
4429,../NDIRIS_240x20/LG4000/right/NormalizedImages/05501d637_imno.bmp,240x20,LG4000,right,5501,0
4430,../NDIRIS_240x20/LG4000/right/NormalizedImages/05624d180_imno.bmp,240x20,LG4000,right,5624,1
4431,../NDIRIS_240x20/LG4000/right/NormalizedImages/05964d23_imno.bmp,240x20,LG4000,right,5964,1
4432,../NDIRIS_240x20/LG4000/right/NormalizedImages/05857d391_imno.bmp,240x20,LG4000,right,5857,0
4433,../NDIRIS_240x20/LG4000/right/NormalizedImages/06091d68_imno.bmp,240x20,LG4000,right,6091,0
4434,../NDIRIS_240x20/LG4000/right/NormalizedImages/05708d33_imno.bmp,240x20,LG4000,right,5708,1
4435,../NDIRIS_240x20/LG4000/right/NormalizedImages/05619d416_imno.bmp,240x20,LG4000,right,5619,0
4436,../NDIRIS_240x20/LG4000/right/NormalizedImages/04649d292_imno.bmp,240x20,LG4000,right,4649,0
4437,../NDIRIS_240x20/LG4000/right/NormalizedImages/02463d2065_imno.bmp,240x20,LG4000,right,2463,1
4438,../NDIRIS_240x20/LG4000/right/NormalizedImages/05618d353_imno.bmp,240x20,LG4000,right,5618,1
4439,../NDIRIS_240x20/LG4000/right/NormalizedImages/05473d474_imno.bmp,240x20,LG4000,right,5473,1
4440,../NDIRIS_240x20/LG4000/right/NormalizedImages/05523d35_imno.bmp,240x20,LG4000,right,5523,1
4441,../NDIRIS_240x20/LG4000/right/NormalizedImages/04252d429_imno.bmp,240x20,LG4000,right,4252,1
4442,../NDIRIS_240x20/LG4000/right/NormalizedImages/04233d1678_imno.bmp,240x20,LG4000,right,4233,1
4443,../NDIRIS_240x20/LG4000/right/NormalizedImages/05723d153_imno.bmp,240x20,LG4000,right,5723,1
4444,../NDIRIS_240x20/LG4000/right/NormalizedImages/04418d661_imno.bmp,240x20,LG4000,right,4418,0
4445,../NDIRIS_240x20/LG4000/right/NormalizedImages/05608d451_imno.bmp,240x20,LG4000,right,5608,0
4446,../NDIRIS_240x20/LG4000/right/NormalizedImages/06055d78_imno.bmp,240x20,LG4000,right,6055,1
4447,../NDIRIS_240x20/LG4000/right/NormalizedImages/05011d494_imno.bmp,240x20,LG4000,right,5011,1
4448,../NDIRIS_240x20/LG4000/right/NormalizedImages/05766d6_imno.bmp,240x20,LG4000,right,5766,1
4449,../NDIRIS_240x20/LG4000/right/NormalizedImages/05324d136_imno.bmp,240x20,LG4000,right,5324,1
4450,../NDIRIS_240x20/LG4000/right/NormalizedImages/05786d6_imno.bmp,240x20,LG4000,right,5786,1
4451,../NDIRIS_240x20/LG4000/right/NormalizedImages/05654d150_imno.bmp,240x20,LG4000,right,5654,1
4452,../NDIRIS_240x20/LG4000/right/NormalizedImages/06261d36_imno.bmp,240x20,LG4000,right,6261,0
4453,../NDIRIS_240x20/LG4000/right/NormalizedImages/04233d1756_imno.bmp,240x20,LG4000,right,4233,1
4454,../NDIRIS_240x20/LG4000/right/NormalizedImages/05804d439_imno.bmp,240x20,LG4000,right,5804,1
4455,../NDIRIS_240x20/LG4000/right/NormalizedImages/05629d34_imno.bmp,240x20,LG4000,right,5629,0
4456,../NDIRIS_240x20/LG4000/right/NormalizedImages/05764d487_imno.bmp,240x20,LG4000,right,5764,1
4457,../NDIRIS_240x20/LG4000/right/NormalizedImages/06122d94_imno.bmp,240x20,LG4000,right,6122,1
4458,../NDIRIS_240x20/LG4000/right/NormalizedImages/05530d381_imno.bmp,240x20,LG4000,right,5530,1
4459,../NDIRIS_240x20/LG4000/right/NormalizedImages/05907d103_imno.bmp,240x20,LG4000,right,5907,0
4460,../NDIRIS_240x20/LG4000/right/NormalizedImages/05658d168_imno.bmp,240x20,LG4000,right,5658,1
4461,../NDIRIS_240x20/LG4000/right/NormalizedImages/05624d494_imno.bmp,240x20,LG4000,right,5624,1
4462,../NDIRIS_240x20/LG4000/right/NormalizedImages/05317d471_imno.bmp,240x20,LG4000,right,5317,1
4463,../NDIRIS_240x20/LG4000/right/NormalizedImages/05011d529_imno.bmp,240x20,LG4000,right,5011,1
4464,../NDIRIS_240x20/LG4000/right/NormalizedImages/05531d431_imno.bmp,240x20,LG4000,right,5531,1
4465,../NDIRIS_240x20/LG4000/right/NormalizedImages/05442d389_imno.bmp,240x20,LG4000,right,5442,1
4466,../NDIRIS_240x20/LG4000/right/NormalizedImages/05970d101_imno.bmp,240x20,LG4000,right,5970,1
4467,../NDIRIS_240x20/LG4000/right/NormalizedImages/05933d81_imno.bmp,240x20,LG4000,right,5933,0
4468,../NDIRIS_240x20/LG4000/right/NormalizedImages/05406d587_imno.bmp,240x20,LG4000,right,5406,1
4469,../NDIRIS_240x20/LG4000/right/NormalizedImages/05028d607_imno.bmp,240x20,LG4000,right,5028,0
