,dataset,filename,result
997,left_240x20_irisbee,90325d3-normalized.ppm,2
998,left_240x20_irisbee,06509d37-normalized.ppm,0
999,left_240x20_irisbee,90373d3-normalized.ppm,1
1000,left_240x20_irisbee,05625d4-normalized.ppm,0
1001,left_240x20_irisbee,90404d1-normalized.ppm,2
1002,left_240x20_irisbee,06696d72-normalized.ppm,2
1003,left_240x20_irisbee,06409d5-normalized.ppm,2
1004,left_240x20_irisbee,06396d3-normalized.ppm,1
1005,left_240x20_irisbee,05594d160-normalized.ppm,1
1006,left_240x20_irisbee,05607d2-normalized.ppm,1
1007,left_240x20_irisbee,06100d838-normalized.ppm,1
1008,left_240x20_irisbee,90334d1-normalized.ppm,2
1009,left_240x20_irisbee,90331d3-normalized.ppm,1
1010,left_240x20_irisbee,90352d3-normalized.ppm,2
1011,left_240x20_irisbee,05637d126-normalized.ppm,2
1012,left_240x20_irisbee,06232d33-normalized.ppm,1
1013,left_240x20_irisbee,06612d238-normalized.ppm,1
1014,left_240x20_irisbee,06083d36-normalized.ppm,1
1015,left_240x20_irisbee,06249d31-normalized.ppm,1
1016,left_240x20_irisbee,06665d83-normalized.ppm,1
1017,left_240x20_irisbee,06394d30-normalized.ppm,2
1018,left_240x20_irisbee,90302d3-normalized.ppm,1
1019,left_240x20_irisbee,06015d634-normalized.ppm,2
1020,left_240x20_irisbee,90342d1-normalized.ppm,2
1021,left_240x20_irisbee,06208d3-normalized.ppm,2
1022,left_240x20_irisbee,06371d1-normalized.ppm,2
1023,left_240x20_irisbee,05298d114-normalized.ppm,1
1024,left_240x20_irisbee,06289d1-normalized.ppm,1
1025,left_240x20_irisbee,06470d87-normalized.ppm,1
1026,left_240x20_irisbee,06326d277-normalized.ppm,0
1027,left_240x20_irisbee,05831d163-normalized.ppm,2
1028,left_240x20_irisbee,06572d267-normalized.ppm,0
1029,left_240x20_irisbee,90351d3-normalized.ppm,2
1030,left_240x20_irisbee,06542d45-normalized.ppm,1
1031,left_240x20_irisbee,05654d31-normalized.ppm,2
1032,left_240x20_irisbee,05726d25-normalized.ppm,2
1033,left_240x20_irisbee,05879d104-normalized.ppm,0
1034,left_240x20_irisbee,90339d3-normalized.ppm,1
1035,left_240x20_irisbee,06388d5-normalized.ppm,1
1036,left_240x20_irisbee,05303d250-normalized.ppm,1
1037,left_240x20_irisbee,05846d143-normalized.ppm,0
1038,left_240x20_irisbee,06510d67-normalized.ppm,1
1039,left_240x20_irisbee,90390d1-normalized.ppm,2
1040,left_240x20_irisbee,06234d605-normalized.ppm,0
1041,left_240x20_irisbee,05911d16-normalized.ppm,1
1042,left_240x20_irisbee,06157d5-normalized.ppm,2
1043,left_240x20_irisbee,05810d165-normalized.ppm,2
1044,left_240x20_irisbee,05952d285-normalized.ppm,0
1045,left_240x20_irisbee,05401d122-normalized.ppm,2
1046,left_240x20_irisbee,06027d85-normalized.ppm,2
1047,left_240x20_irisbee,05829d97-normalized.ppm,2
1048,left_240x20_irisbee,05929d12-normalized.ppm,0
1049,left_240x20_irisbee,06248d1-normalized.ppm,0
1050,left_240x20_irisbee,06278d5-normalized.ppm,2
1051,left_240x20_irisbee,06135d624-normalized.ppm,2
1052,left_240x20_irisbee,05853d142-normalized.ppm,1
1053,left_240x20_irisbee,06541d25-normalized.ppm,2
1054,left_240x20_irisbee,05833d217-normalized.ppm,1
1055,left_240x20_irisbee,05571d14-normalized.ppm,2
1056,left_240x20_irisbee,05958d26-normalized.ppm,2
1057,left_240x20_irisbee,06429d1-normalized.ppm,2
1058,left_240x20_irisbee,90329d1-normalized.ppm,2
1059,left_240x20_irisbee,05908d83-normalized.ppm,2
1060,left_240x20_irisbee,06138d35-normalized.ppm,1
1061,left_240x20_irisbee,06587d161-normalized.ppm,2
1062,left_240x20_irisbee,90272d1-normalized.ppm,0
1063,left_240x20_irisbee,05429d50-normalized.ppm,2
1064,left_240x20_irisbee,05407d161-normalized.ppm,2
1065,left_240x20_irisbee,04870d1760-normalized.ppm,1
1066,left_240x20_irisbee,06334d664-normalized.ppm,1
1067,left_240x20_irisbee,06246d142-normalized.ppm,1
1068,left_240x20_irisbee,06599d334-normalized.ppm,1
1069,left_240x20_irisbee,05730d25-normalized.ppm,2
1070,left_240x20_irisbee,05472d66-normalized.ppm,2
1071,left_240x20_irisbee,06580d287-normalized.ppm,2
1072,left_240x20_irisbee,06603d336-normalized.ppm,2
1073,left_240x20_irisbee,05921d56-normalized.ppm,0
1074,left_240x20_irisbee,06729d1-normalized.ppm,0
1075,left_240x20_irisbee,05572d18-normalized.ppm,1
1076,left_240x20_irisbee,05779d1-normalized.ppm,2
1077,left_240x20_irisbee,06652d72-normalized.ppm,2
1078,left_240x20_irisbee,05301d205-normalized.ppm,2
1079,left_240x20_irisbee,05300d311-normalized.ppm,2
1080,left_240x20_irisbee,05619d156-normalized.ppm,2
1081,left_240x20_irisbee,05767d3-normalized.ppm,1
1082,left_240x20_irisbee,06199d3-normalized.ppm,2
1083,left_240x20_irisbee,05954d14-normalized.ppm,2
1084,left_240x20_irisbee,06701d90-normalized.ppm,2
1085,left_240x20_irisbee,06304d360-normalized.ppm,0
1086,left_240x20_irisbee,05702d5-normalized.ppm,1
1087,left_240x20_irisbee,05891d12-normalized.ppm,2
1088,left_240x20_irisbee,06679d91-normalized.ppm,2
1089,left_240x20_irisbee,05827d152-normalized.ppm,2
1090,left_240x20_irisbee,05613d2-normalized.ppm,1
1091,left_240x20_irisbee,05430d73-normalized.ppm,1
1092,left_240x20_irisbee,05458d30-normalized.ppm,1
1093,left_240x20_irisbee,90320d1-normalized.ppm,1
1094,left_240x20_irisbee,06631d93-normalized.ppm,2
1095,left_240x20_irisbee,04236d198-normalized.ppm,1
1096,left_240x20_irisbee,05869d598-normalized.ppm,1
1097,left_240x20_irisbee,05797d332-normalized.ppm,1
1098,left_240x20_irisbee,06725d76-normalized.ppm,2
1099,left_240x20_irisbee,06030d135-normalized.ppm,1
1100,left_240x20_irisbee,90278d1-normalized.ppm,2
1101,left_240x20_irisbee,05419d131-normalized.ppm,2
1102,left_240x20_irisbee,05478d540-normalized.ppm,2
1103,left_240x20_irisbee,06047d47-normalized.ppm,2
1104,left_240x20_irisbee,05925d14-normalized.ppm,1
1105,left_240x20_irisbee,05768d122-normalized.ppm,1
1106,left_240x20_irisbee,90369d3-normalized.ppm,2
1107,left_240x20_irisbee,05826d47-normalized.ppm,2
1108,left_240x20_irisbee,90349d1-normalized.ppm,1
1109,left_240x20_irisbee,06681d91-normalized.ppm,2
1110,left_240x20_irisbee,06265d1-normalized.ppm,2
1111,left_240x20_irisbee,05155d216-normalized.ppm,1
1112,left_240x20_irisbee,06624d282-normalized.ppm,1
1113,left_240x20_irisbee,06189d62-normalized.ppm,2
1114,left_240x20_irisbee,05734d171-normalized.ppm,2
1115,left_240x20_irisbee,06571d5-normalized.ppm,0
1116,left_240x20_irisbee,90450d1-normalized.ppm,1
1117,left_240x20_irisbee,06561d41-normalized.ppm,2
1118,left_240x20_irisbee,06358d312-normalized.ppm,2
1119,left_240x20_irisbee,05522d342-normalized.ppm,1
1120,left_240x20_irisbee,06039d82-normalized.ppm,0
1121,left_240x20_irisbee,06056d48-normalized.ppm,1
1122,left_240x20_irisbee,06101d103-normalized.ppm,1
1123,left_240x20_irisbee,06254d5-normalized.ppm,2
1124,left_240x20_irisbee,06156d3-normalized.ppm,2
1125,left_240x20_irisbee,06058d40-normalized.ppm,2
1126,left_240x20_irisbee,06427d167-normalized.ppm,1
1127,left_240x20_irisbee,05506d28-normalized.ppm,1
1128,left_240x20_irisbee,05938d35-normalized.ppm,1
1129,left_240x20_irisbee,06146d3-normalized.ppm,2
1130,left_240x20_irisbee,06361d3-normalized.ppm,1
1131,left_240x20_irisbee,90303d3-normalized.ppm,0
1132,left_240x20_irisbee,05473d65-normalized.ppm,2
1133,left_240x20_irisbee,06449d30-normalized.ppm,2
1134,left_240x20_irisbee,06312d16-normalized.ppm,0
1135,left_240x20_irisbee,06126d64-normalized.ppm,0
1136,left_240x20_irisbee,05609d123-normalized.ppm,2
1137,left_240x20_irisbee,90376d1-normalized.ppm,1
1138,left_240x20_irisbee,05186d281-normalized.ppm,2
1139,left_240x20_irisbee,05669d5-normalized.ppm,2
1140,left_240x20_irisbee,06018d37-normalized.ppm,2
1141,left_240x20_irisbee,06040d424-normalized.ppm,2
1142,left_240x20_irisbee,06378d5-normalized.ppm,1
1143,left_240x20_irisbee,06706d92-normalized.ppm,1
1144,left_240x20_irisbee,05882d49-normalized.ppm,2
1145,left_240x20_irisbee,06370d1-normalized.ppm,2
1146,left_240x20_irisbee,05821d79-normalized.ppm,2
1147,left_240x20_irisbee,06445d5-normalized.ppm,2
1148,left_240x20_irisbee,05476d29-normalized.ppm,1
1149,left_240x20_irisbee,05432d1281-normalized.ppm,2
1150,left_240x20_irisbee,05406d154-normalized.ppm,1
1151,left_240x20_irisbee,06414d60-normalized.ppm,2
1152,left_240x20_irisbee,90133d127-normalized.ppm,2
1153,left_240x20_irisbee,05320d162-normalized.ppm,1
1154,left_240x20_irisbee,05539d80-normalized.ppm,0
1155,left_240x20_irisbee,06050d113-normalized.ppm,2
1156,left_240x20_irisbee,06441d142-normalized.ppm,2
1157,left_240x20_irisbee,06167d65-normalized.ppm,2
1158,left_240x20_irisbee,06125d35-normalized.ppm,1
1159,left_240x20_irisbee,06303d3-normalized.ppm,1
1160,left_240x20_irisbee,06516d109-normalized.ppm,2
1161,left_240x20_irisbee,05707d1-normalized.ppm,1
1162,left_240x20_irisbee,90367d7-normalized.ppm,1
1163,left_240x20_irisbee,06458d381-normalized.ppm,1
1164,left_240x20_irisbee,05204d335-normalized.ppm,1
1165,left_240x20_irisbee,06091d97-normalized.ppm,2
1166,left_240x20_irisbee,04851d1528-normalized.ppm,2
1167,left_240x20_irisbee,06617d1-normalized.ppm,2
1168,left_240x20_irisbee,06105d1-normalized.ppm,1
1169,left_240x20_irisbee,06646d65-normalized.ppm,2
1170,left_240x20_irisbee,05975d35-normalized.ppm,2
1171,left_240x20_irisbee,06102d46-normalized.ppm,2
1172,left_240x20_irisbee,04513d368-normalized.ppm,1
1173,left_240x20_irisbee,06387d386-normalized.ppm,1
1174,left_240x20_irisbee,05760d410-normalized.ppm,1
1175,left_240x20_irisbee,05900d74-normalized.ppm,0
1176,left_240x20_irisbee,90382d1-normalized.ppm,2
1177,left_240x20_irisbee,05854d308-normalized.ppm,2
1178,left_240x20_irisbee,06463d328-normalized.ppm,2
1179,left_240x20_irisbee,05281d36-normalized.ppm,2
1180,left_240x20_irisbee,06237d138-normalized.ppm,1
1181,left_240x20_irisbee,06484d150-normalized.ppm,2
1182,left_240x20_irisbee,90378d3-normalized.ppm,2
1183,left_240x20_irisbee,05850d305-normalized.ppm,1
1184,left_240x20_irisbee,06008d133-normalized.ppm,1
1185,left_240x20_irisbee,06545d41-normalized.ppm,2
1186,left_240x20_irisbee,05840d36-normalized.ppm,1
1187,left_240x20_irisbee,05677d37-normalized.ppm,2
1188,left_240x20_irisbee,05604d2-normalized.ppm,1
1189,left_240x20_irisbee,06574d336-normalized.ppm,0
1190,left_240x20_irisbee,06609d2-normalized.ppm,1
1191,left_240x20_irisbee,05396d55-normalized.ppm,1
1192,left_240x20_irisbee,05462d98-normalized.ppm,2
1193,left_240x20_irisbee,06031d226-normalized.ppm,0
1194,left_240x20_irisbee,05531d549-normalized.ppm,2
1195,left_240x20_irisbee,90285d1-normalized.ppm,1
1196,left_240x20_irisbee,06559d29-normalized.ppm,0
1197,left_240x20_irisbee,05870d187-normalized.ppm,2
1198,left_240x20_irisbee,06044d84-normalized.ppm,2
1199,left_240x20_irisbee,05538d18-normalized.ppm,2
1200,left_240x20_irisbee,90375d3-normalized.ppm,0
1201,left_240x20_irisbee,05523d193-normalized.ppm,1
1202,left_240x20_irisbee,05293d876-normalized.ppm,2
1203,left_240x20_irisbee,05836d77-normalized.ppm,2
1204,left_240x20_irisbee,06184d163-normalized.ppm,2
1205,left_240x20_irisbee,90277d3-normalized.ppm,1
1206,left_240x20_irisbee,05839d679-normalized.ppm,2
1207,left_240x20_irisbee,06330d577-normalized.ppm,1
1208,left_240x20_irisbee,06153d5-normalized.ppm,2
1209,left_240x20_irisbee,06364d468-normalized.ppm,1
1210,left_240x20_irisbee,06281d5-normalized.ppm,1
1211,left_240x20_irisbee,06022d56-normalized.ppm,2
1212,left_240x20_irisbee,90396d1-normalized.ppm,2
1213,left_240x20_irisbee,06613d6-normalized.ppm,2
1214,left_240x20_irisbee,05418d43-normalized.ppm,1
1215,left_240x20_irisbee,06159d5-normalized.ppm,2
1216,left_240x20_irisbee,90425d3-normalized.ppm,1
1217,left_240x20_irisbee,06687d79-normalized.ppm,1
1218,left_240x20_irisbee,05680d537-normalized.ppm,2
1219,left_240x20_irisbee,06622d186-normalized.ppm,1
1220,left_240x20_irisbee,05646d6-normalized.ppm,2
1221,left_240x20_irisbee,90380d1-normalized.ppm,1
1222,left_240x20_irisbee,06267d1-normalized.ppm,2
1223,left_240x20_irisbee,05555d713-normalized.ppm,1
1224,left_240x20_irisbee,05838d540-normalized.ppm,2
1225,left_240x20_irisbee,05227d290-normalized.ppm,1
1226,left_240x20_irisbee,06137d1-normalized.ppm,2
1227,left_240x20_irisbee,06299d5-normalized.ppm,2
1228,left_240x20_irisbee,05877d35-normalized.ppm,1
1229,left_240x20_irisbee,06229d5-normalized.ppm,2
1230,left_240x20_irisbee,06262d603-normalized.ppm,2
1231,left_240x20_irisbee,06070d33-normalized.ppm,2
1232,left_240x20_irisbee,05377d138-normalized.ppm,1
1233,left_240x20_irisbee,90261d83-normalized.ppm,2
1234,left_240x20_irisbee,05945d14-normalized.ppm,2
1235,left_240x20_irisbee,05722d33-normalized.ppm,2
1236,left_240x20_irisbee,05622d621-normalized.ppm,2
1237,left_240x20_irisbee,90315d3-normalized.ppm,1
1238,left_240x20_irisbee,06274d5-normalized.ppm,2
1239,left_240x20_irisbee,05011d248-normalized.ppm,2
1240,left_240x20_irisbee,05691d35-normalized.ppm,2
1241,left_240x20_irisbee,05624d550-normalized.ppm,1
1242,left_240x20_irisbee,05910d12-normalized.ppm,2
1243,left_240x20_irisbee,06247d1-normalized.ppm,1
1244,left_240x20_irisbee,90340d1-normalized.ppm,2
1245,left_240x20_irisbee,06345d76-normalized.ppm,1
1246,left_240x20_irisbee,05449d36-normalized.ppm,2
1247,left_240x20_irisbee,90364d1-normalized.ppm,2
1248,left_240x20_irisbee,06341d425-normalized.ppm,2
1249,left_240x20_irisbee,90284d1-normalized.ppm,1
1250,left_240x20_irisbee,05942d115-normalized.ppm,2
1251,left_240x20_irisbee,06446d44-normalized.ppm,2
1252,left_240x20_irisbee,06019d508-normalized.ppm,1
1253,left_240x20_irisbee,05248d911-normalized.ppm,1
1254,left_240x20_irisbee,05884d172-normalized.ppm,2
1255,left_240x20_irisbee,05740d200-normalized.ppm,2
1256,left_240x20_irisbee,06380d5-normalized.ppm,1
1257,left_240x20_irisbee,06244d276-normalized.ppm,2
1258,left_240x20_irisbee,05805d82-normalized.ppm,0
1259,left_240x20_irisbee,06214d74-normalized.ppm,1
1260,left_240x20_irisbee,06416d5-normalized.ppm,1
1261,left_240x20_irisbee,05800d250-normalized.ppm,1
1262,left_240x20_irisbee,90054d83-normalized.ppm,1
1263,left_240x20_irisbee,05955d14-normalized.ppm,1
1264,left_240x20_irisbee,05621d199-normalized.ppm,2
1265,left_240x20_irisbee,05974d973-normalized.ppm,2
1266,left_240x20_irisbee,06053d199-normalized.ppm,2
1267,left_240x20_irisbee,06515d460-normalized.ppm,2
1268,left_240x20_irisbee,05556d14-normalized.ppm,1
1269,left_240x20_irisbee,05548d18-normalized.ppm,2
1270,left_240x20_irisbee,05941d26-normalized.ppm,1
1271,left_240x20_irisbee,06178d3-normalized.ppm,2
1272,left_240x20_irisbee,06467d32-normalized.ppm,2
1273,left_240x20_irisbee,05441d150-normalized.ppm,1
1274,left_240x20_irisbee,90410d1-normalized.ppm,1
1275,left_240x20_irisbee,06434d5-normalized.ppm,2
1276,left_240x20_irisbee,06362d516-normalized.ppm,1
1277,left_240x20_irisbee,06683d82-normalized.ppm,2
1278,left_240x20_irisbee,06321d160-normalized.ppm,1
1279,left_240x20_irisbee,04738d384-normalized.ppm,2
1280,left_240x20_irisbee,06694d85-normalized.ppm,2
1281,left_240x20_irisbee,05841d113-normalized.ppm,2
1282,left_240x20_irisbee,06245d388-normalized.ppm,1
1283,left_240x20_irisbee,90317d1-normalized.ppm,2
1284,left_240x20_irisbee,90337d1-normalized.ppm,0
1285,left_240x20_irisbee,90289d1-normalized.ppm,2
1286,left_240x20_irisbee,06674d90-normalized.ppm,2
1287,left_240x20_irisbee,05673d885-normalized.ppm,1
1288,left_240x20_irisbee,06205d58-normalized.ppm,1
1289,left_240x20_irisbee,06440d3-normalized.ppm,2
1290,left_240x20_irisbee,90345d3-normalized.ppm,1
1291,left_240x20_irisbee,05453d30-normalized.ppm,2
1292,left_240x20_irisbee,05995d35-normalized.ppm,2
1293,left_240x20_irisbee,90096d165-normalized.ppm,1
1294,left_240x20_irisbee,90365d1-normalized.ppm,2
1295,left_240x20_irisbee,06602d5-normalized.ppm,2
1296,left_240x20_irisbee,05530d209-normalized.ppm,1
1297,left_240x20_irisbee,06346d176-normalized.ppm,2
1298,left_240x20_irisbee,06641d274-normalized.ppm,2
1299,left_240x20_irisbee,06260d135-normalized.ppm,1
1300,left_240x20_irisbee,05389d157-normalized.ppm,1
1301,left_240x20_irisbee,05865d118-normalized.ppm,1
1302,left_240x20_irisbee,06709d89-normalized.ppm,2
1303,left_240x20_irisbee,06553d46-normalized.ppm,2
1304,left_240x20_irisbee,06035d248-normalized.ppm,2
1305,left_240x20_irisbee,05737d149-normalized.ppm,2
1306,left_240x20_irisbee,05999d109-normalized.ppm,2
1307,left_240x20_irisbee,06422d85-normalized.ppm,1
1308,left_240x20_irisbee,05213d442-normalized.ppm,1
1309,left_240x20_irisbee,90419d1-normalized.ppm,0
1310,left_240x20_irisbee,05668d93-normalized.ppm,1
1311,left_240x20_irisbee,05823d63-normalized.ppm,1
1312,left_240x20_irisbee,06170d29-normalized.ppm,2
1313,left_240x20_irisbee,06029d134-normalized.ppm,2
1314,left_240x20_irisbee,90370d1-normalized.ppm,0
1315,left_240x20_irisbee,06236d5-normalized.ppm,1
1316,left_240x20_irisbee,06094d38-normalized.ppm,1
1317,left_240x20_irisbee,06258d175-normalized.ppm,1
1318,left_240x20_irisbee,06133d1-normalized.ppm,1
1319,left_240x20_irisbee,05985d36-normalized.ppm,2
1320,left_240x20_irisbee,05706d3-normalized.ppm,1
1321,left_240x20_irisbee,05460d103-normalized.ppm,1
1322,left_240x20_irisbee,06116d35-normalized.ppm,2
1323,left_240x20_irisbee,06174d3-normalized.ppm,2
1324,left_240x20_irisbee,05856d54-normalized.ppm,2
1325,left_240x20_irisbee,06253d5-normalized.ppm,2
1326,left_240x20_irisbee,06608d4-normalized.ppm,1
1327,left_240x20_irisbee,06218d64-normalized.ppm,2
1328,left_240x20_irisbee,05756d485-normalized.ppm,0
1329,left_240x20_irisbee,05533d14-normalized.ppm,1
1330,left_240x20_irisbee,05643d305-normalized.ppm,0
1331,left_240x20_irisbee,04725d688-normalized.ppm,2
1332,left_240x20_irisbee,06419d1-normalized.ppm,2
1333,left_240x20_irisbee,05676d90-normalized.ppm,2
1334,left_240x20_irisbee,06616d6-normalized.ppm,2
1335,left_240x20_irisbee,05337d435-normalized.ppm,2
1336,left_240x20_irisbee,06582d25-normalized.ppm,2
1337,left_240x20_irisbee,06074d58-normalized.ppm,1
1338,left_240x20_irisbee,05545d257-normalized.ppm,1
1339,left_240x20_irisbee,05630d31-normalized.ppm,1
1340,left_240x20_irisbee,06670d88-normalized.ppm,2
1341,left_240x20_irisbee,06505d362-normalized.ppm,2
1342,left_240x20_irisbee,05703d3-normalized.ppm,2
1343,left_240x20_irisbee,05693d5-normalized.ppm,2
1344,left_240x20_irisbee,05526d175-normalized.ppm,2
1345,left_240x20_irisbee,05712d5-normalized.ppm,2
1346,left_240x20_irisbee,90466d3-normalized.ppm,1
1347,left_240x20_irisbee,05735d782-normalized.ppm,2
1348,left_240x20_irisbee,05697d1286-normalized.ppm,0
1349,left_240x20_irisbee,06710d88-normalized.ppm,0
1350,left_240x20_irisbee,06242d1-normalized.ppm,1
1351,left_240x20_irisbee,06068d246-normalized.ppm,2
1352,left_240x20_irisbee,06453d322-normalized.ppm,1
1353,left_240x20_irisbee,06005d613-normalized.ppm,2
1354,left_240x20_irisbee,06077d44-normalized.ppm,1
1355,left_240x20_irisbee,06177d506-normalized.ppm,0
1356,left_240x20_irisbee,90472d1-normalized.ppm,0
1357,left_240x20_irisbee,05503d69-normalized.ppm,1
1358,left_240x20_irisbee,05595d3-normalized.ppm,2
1359,left_240x20_irisbee,05355d78-normalized.ppm,2
1360,left_240x20_irisbee,06730d6-normalized.ppm,2
1361,left_240x20_irisbee,05310d882-normalized.ppm,1
1362,left_240x20_irisbee,06298d5-normalized.ppm,2
1363,left_240x20_irisbee,06719d53-normalized.ppm,2
1364,left_240x20_irisbee,05842d52-normalized.ppm,2
1365,left_240x20_irisbee,05705d1176-normalized.ppm,1
1366,left_240x20_irisbee,05746d127-normalized.ppm,2
1367,left_240x20_irisbee,05489d361-normalized.ppm,2
1368,left_240x20_irisbee,05784d1-normalized.ppm,0
1369,left_240x20_irisbee,05920d122-normalized.ppm,2
1370,left_240x20_irisbee,05855d970-normalized.ppm,2
1371,left_240x20_irisbee,05469d111-normalized.ppm,2
1372,left_240x20_irisbee,05452d26-normalized.ppm,0
1373,left_240x20_irisbee,06459d22-normalized.ppm,2
1374,left_240x20_irisbee,06555d37-normalized.ppm,0
1375,left_240x20_irisbee,05340d73-normalized.ppm,2
1376,left_240x20_irisbee,05404d37-normalized.ppm,1
1377,left_240x20_irisbee,05933d80-normalized.ppm,2
1378,left_240x20_irisbee,05663d398-normalized.ppm,2
1379,left_240x20_irisbee,05909d32-normalized.ppm,1
1380,left_240x20_irisbee,05434d39-normalized.ppm,2
1381,left_240x20_irisbee,06476d92-normalized.ppm,1
1382,left_240x20_irisbee,06134d63-normalized.ppm,1
1383,left_240x20_irisbee,05789d1-normalized.ppm,0
1384,left_240x20_irisbee,06697d44-normalized.ppm,0
1385,left_240x20_irisbee,90314d1-normalized.ppm,0
1386,left_240x20_irisbee,05519d36-normalized.ppm,1
1387,left_240x20_irisbee,06052d89-normalized.ppm,2
1388,left_240x20_irisbee,90350d1-normalized.ppm,1
1389,left_240x20_irisbee,06323d43-normalized.ppm,2
1390,left_240x20_irisbee,05390d50-normalized.ppm,2
1391,left_240x20_irisbee,06314d206-normalized.ppm,1
1392,left_240x20_irisbee,90299d1-normalized.ppm,0
1393,left_240x20_irisbee,05421d233-normalized.ppm,1
1394,left_240x20_irisbee,05809d495-normalized.ppm,2
1395,left_240x20_irisbee,06592d6-normalized.ppm,1
1396,left_240x20_irisbee,90295d3-normalized.ppm,2
1397,left_240x20_irisbee,05657d3-normalized.ppm,2
1398,left_240x20_irisbee,05796d89-normalized.ppm,2
1399,left_240x20_irisbee,06325d154-normalized.ppm,2
1400,left_240x20_irisbee,90321d1-normalized.ppm,1
1401,left_240x20_irisbee,06007d89-normalized.ppm,2
1402,left_240x20_irisbee,05324d174-normalized.ppm,2
1403,left_240x20_irisbee,04385d2679-normalized.ppm,1
1404,left_240x20_irisbee,05986d36-normalized.ppm,2
1405,left_240x20_irisbee,05782d5-normalized.ppm,1
1406,left_240x20_irisbee,06001d169-normalized.ppm,2
1407,left_240x20_irisbee,06109d541-normalized.ppm,2
1408,left_240x20_irisbee,05567d37-normalized.ppm,0
1409,left_240x20_irisbee,06406d502-normalized.ppm,2
1410,left_240x20_irisbee,05903d117-normalized.ppm,2
1411,left_240x20_irisbee,05936d75-normalized.ppm,2
1412,left_240x20_irisbee,90341d3-normalized.ppm,2
1413,left_240x20_irisbee,06097d160-normalized.ppm,1
1414,left_240x20_irisbee,06379d112-normalized.ppm,1
1415,left_240x20_irisbee,05549d14-normalized.ppm,1
1416,left_240x20_irisbee,06154d3-normalized.ppm,2
1417,left_240x20_irisbee,05369d186-normalized.ppm,2
1418,left_240x20_irisbee,05666d95-normalized.ppm,0
1419,left_240x20_irisbee,05288d258-normalized.ppm,1
1420,left_240x20_irisbee,06473d34-normalized.ppm,2
1421,left_240x20_irisbee,06302d1-normalized.ppm,1
1422,left_240x20_irisbee,06085d165-normalized.ppm,2
1423,left_240x20_irisbee,06082d114-normalized.ppm,2
1424,left_240x20_irisbee,05858d162-normalized.ppm,1
1425,left_240x20_irisbee,06252d27-normalized.ppm,1
1426,left_240x20_irisbee,06086d190-normalized.ppm,2
1427,left_240x20_irisbee,04233d1715-normalized.ppm,1
1428,left_240x20_irisbee,06402d5-normalized.ppm,2
1429,left_240x20_irisbee,90313d3-normalized.ppm,0
1430,left_240x20_irisbee,05783d117-normalized.ppm,1
1431,left_240x20_irisbee,06390d3-normalized.ppm,2
1432,left_240x20_irisbee,05924d121-normalized.ppm,1
1433,left_240x20_irisbee,06175d5-normalized.ppm,2
1434,left_240x20_irisbee,05507d27-normalized.ppm,2
1435,left_240x20_irisbee,06004d539-normalized.ppm,2
1436,left_240x20_irisbee,06191d173-normalized.ppm,1
1437,left_240x20_irisbee,05575d16-normalized.ppm,1
1438,left_240x20_irisbee,05906d34-normalized.ppm,2
1439,left_240x20_irisbee,06317d529-normalized.ppm,2
1440,left_240x20_irisbee,06212d121-normalized.ppm,1
1441,left_240x20_irisbee,05794d184-normalized.ppm,1
1442,left_240x20_irisbee,90318d1-normalized.ppm,2
1443,left_240x20_irisbee,90311d3-normalized.ppm,0
1444,left_240x20_irisbee,05290d170-normalized.ppm,1
1445,left_240x20_irisbee,05792d77-normalized.ppm,2
1446,left_240x20_irisbee,06436d76-normalized.ppm,2
1447,left_240x20_irisbee,06352d1-normalized.ppm,1
1448,left_240x20_irisbee,06131d174-normalized.ppm,2
1449,left_240x20_irisbee,06226d1-normalized.ppm,1
1450,left_240x20_irisbee,90111d38-normalized.ppm,0
1451,left_240x20_irisbee,06682d167-normalized.ppm,2
1452,left_240x20_irisbee,05318d214-normalized.ppm,1
1453,left_240x20_irisbee,90153d83-normalized.ppm,1
1454,left_240x20_irisbee,06215d1-normalized.ppm,0
1455,left_240x20_irisbee,04975d132-normalized.ppm,2
1456,left_240x20_irisbee,90332d1-normalized.ppm,2
1457,left_240x20_irisbee,06340d39-normalized.ppm,1
1458,left_240x20_irisbee,05934d12-normalized.ppm,2
1459,left_240x20_irisbee,90031d171-normalized.ppm,1
1460,left_240x20_irisbee,05574d71-normalized.ppm,2
1461,left_240x20_irisbee,05754d78-normalized.ppm,2
1462,left_240x20_irisbee,06348d3-normalized.ppm,2
1463,left_240x20_irisbee,06276d1-normalized.ppm,1
1464,left_240x20_irisbee,06661d78-normalized.ppm,2
1465,left_240x20_irisbee,05892d667-normalized.ppm,2
1466,left_240x20_irisbee,06643d91-normalized.ppm,2
1467,left_240x20_irisbee,90361d1-normalized.ppm,2
1468,left_240x20_irisbee,06481d224-normalized.ppm,2
1469,left_240x20_irisbee,06287d1-normalized.ppm,2
1470,left_240x20_irisbee,06677d92-normalized.ppm,2
1471,left_240x20_irisbee,06413d5-normalized.ppm,2
1472,left_240x20_irisbee,06037d124-normalized.ppm,1
1473,left_240x20_irisbee,05692d31-normalized.ppm,1
1474,left_240x20_irisbee,05447d127-normalized.ppm,1
1475,left_240x20_irisbee,05602d123-normalized.ppm,0
1476,left_240x20_irisbee,06155d3-normalized.ppm,2
1477,left_240x20_irisbee,06277d1-normalized.ppm,2
1478,left_240x20_irisbee,06640d236-normalized.ppm,2
